date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:33:52	10892/10892	---M-Z	200	added ('OK')	application/javascript	etag:%2221c1835-2a8c-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/prism/prism.min.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/prism/prism.min.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:52	10668/10668	---M-Z	200	added ('OK')	application/javascript	etag:%2221c166f-29ac-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/clipboard/clipboard.min.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/clipboard/clipboard.min.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:53	910/910	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0eec-38e-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/counter/jquery.counterup.min.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/counter/jquery.counterup.min.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:53	8839/8839	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0efc-2287-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/counter/jquery.waypoints.min.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/counter/jquery.waypoints.min.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:53	128/128	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0ee7-80-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/counter/counter-custom.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/counter/counter-custom.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:53	3738/3738	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0f00-e9a-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/custom-card/custom-card.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/custom-card/custom-card.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:54	182709/182709	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0e28-2c9b5-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/chart/chartist/chartist.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/chart/chartist/chartist.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:54	8990/8990	---M-Z	200	added ('OK')	application/javascript	etag:%2221a1018-231e-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/notify/bootstrap-notify.min.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/notify/bootstrap-notify.min.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:54	15530/15530	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0f0f-3caa-5eda3db678500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/dashboard/default.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/dashboard/default.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:54	377/377	---M-Z	200	added ('OK')	application/javascript	etag:%2221a1019-179-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/notify/index.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/notify/index.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:55	3381/3381	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0ed1-d35-5a8a45a9e9b00-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/script.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/script.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:33:55	12488/12488	---M-Z	200	added ('OK')	application/javascript	etag:%2221a1318-30c8-5eec280d40d00-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/theme-customizer/customizer.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/theme-customizer/customizer.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:34:02	417791/417791	---MCZ	200	added ('OK')	application/javascript	etag:%2221a0e15-65fff-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/chart/apex-chart/apex-chart.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/chart/apex-chart/apex-chart.js	(from http://admin.pixelstrap.com/xolo/theme/index.html)
10:34:05	116277/116277	---MCZ	200	added ('OK')	image/jpeg	etag:%221c42160-1c635-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/other-images/maintenance-bg.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/other-images/maintenance-bg.jpg	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:34:19	157904/157904	---MCZ	200	added ('OK')	image/jpeg	etag:%221c42156-268d0-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/other-images/auth-bg-1.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/other-images/auth-bg-1.jpg	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:34:20	814/814	---M-Z	200	added ('OK')	image/png	etag:%221c4217b-32e-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/details_open.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/details_open.png	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:34:21	761/761	---M-Z	200	added ('OK')	image/png	etag:%221c4218e-2f9-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/details_close.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/details_close.png	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:34:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2023%20Mar%202023%2003:34:21%20GMT	http://admin.pixelstrap.com/xolo/assets/images/landing/background.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/landing/background.jpg	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:34:21	166244/166244	---MCZ	200	added ('OK')	image/jpeg	etag:%221c42164-28964-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/other-images/coming-soon-bg.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/other-images/coming-soon-bg.jpg	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:34:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2023%20Mar%202023%2003:34:22%20GMT	http://admin.pixelstrap.com/xolo/assets/images/landing/widgets-bck.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/landing/widgets-bck.png	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:34:22	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2023%20Mar%202023%2003:34:22%20GMT	http://admin.pixelstrap.com/xolo/assets/images/landing/home/pattern.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/landing/home/pattern.jpg	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:34:37	101507/101507	---MCZ	200	added ('OK')	image/jpeg	etag:%221c41e7c-18c83-5a698d86fd200-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/landing/Email-template_background.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/landing/Email-template_background.jpg	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:34:49	73261/73261	---MCZ	200	added ('OK')	image/jpeg	etag:%221c41e68-11e2d-5a698c5b88f80-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/landing/bg_gallery.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/landing/bg_gallery.jpg	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:34:49	342/342	---M-Z	200	added ('OK')	image/png	etag:%221c4213f-156-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/button_builder/select.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/button_builder/select.png	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:34:50	1083/1083	---M-Z	200	added ('OK')	image/png	etag:%221c4213b-43b-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/button_builder/checkbox-sprite.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/button_builder/checkbox-sprite.png	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:34:50	340/340	---M-Z	200	added ('OK')	image/gif	etag:%221c4213a-154-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/button_builder/hex_bg.gif	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/button_builder/hex_bg.gif	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:34:51	1802/1802	---M-Z	200	added ('OK')	image/png	etag:%221c4213e-70a-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/button_builder/rainbow.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/button_builder/rainbow.png	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:34:51	340/340	---M-Z	200	added ('OK')	image/png	etag:%221c4213c-154-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/button_builder/scroll.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/button_builder/scroll.png	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:35:16	160223/160223	---MCZ	200	added ('OK')	image/png	etag:%221c421b7-271df-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/sidebar-pattern/1.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/sidebar-pattern/1.png	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:35:29	83042/83042	---MCZ	200	added ('OK')	image/jpeg	etag:%221c4216a-14462-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/sidebar-image/1.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/sidebar-image/1.jpg	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:35:30	74884/74884	---M-Z	200	added ('OK')	image/png	etag:%221c421bb-12484-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/sidebar-pattern/2.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/sidebar-pattern/2.png	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:35:34	629482/629482	---M--	200	added ('OK')	image/jpeg	etag:%226a76a7f8c60eb9c773aba3a79dcd7216%22	https://s3-us-west-2.amazonaws.com/s.cdpn.io/142996/sections-3.jpg	D:/LUU%20C%202021/test%20chung%20khoan/s3-us-west-2.amazonaws.com/s.cdpn.io/142996/sections-3.jpg	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:35:46	99204/99204	---MCZ	200	added ('OK')	image/jpeg	etag:%221c4216b-18384-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/sidebar-image/2.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/sidebar-image/2.jpg	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:35:48	91135/91135	---MCZ	200	added ('OK')	image/png	etag:%221c421b8-163ff-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/sidebar-pattern/3.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/sidebar-pattern/3.png	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:35:50	537993/537993	---MCZ	200	added ('OK')	image/png	etag:%221c41eab-83589-5a69717601a80-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/landing/widget.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/landing/widget.png	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:35:58	74662/74662	---MCZ	200	added ('OK')	image/jpeg	etag:%221c42169-123a6-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/sidebar-image/3.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/sidebar-image/3.jpg	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:36:00	70782/70782	---MCZ	200	added ('OK')	image/png	etag:%221c421b9-1147e-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/sidebar-pattern/4.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/sidebar-pattern/4.png	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:36:13	92520/92520	---MCZ	200	added ('OK')	image/png	etag:%221c421b6-16968-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/sidebar-pattern/5.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/sidebar-pattern/5.png	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:36:20	123908/123908	---MCZ	200	added ('OK')	image/jpeg	etag:%221c4216c-1e404-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/sidebar-image/5.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/sidebar-image/5.jpg	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:36:21	186797/186797	---MCZ	200	added ('OK')	image/jpeg	etag:%221c42168-2d9ad-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/sidebar-image/4.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/sidebar-image/4.jpg	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:36:28	94442/94442	---MCZ	200	added ('OK')	image/png	etag:%221c421ba-170ea-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/sidebar-pattern/6.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/sidebar-pattern/6.png	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:36:38	106834/106834	---MCZ	200	added ('OK')	image/jpeg	etag:%221c42167-1a152-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/sidebar-image/6.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/sidebar-image/6.jpg	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:36:39	5072/5072	---M-Z	200	added ('OK')	image/png	etag:%221c4215f-13d0-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/other-images/clock-face.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/other-images/clock-face.png	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:36:42	1007624/1007624	---MCZ	200	added ('OK')	image/png	etag:%221c4215a-f6008-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/other-images/bg-profile.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/other-images/bg-profile.png	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:38:01	492042/492042	---MCZ	200	added ('OK')	image/png	etag:%221c42163-7820a-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/other-images/calender-bg.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/other-images/calender-bg.png	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:38:05	35826/35826	---M-Z	200	added ('OK')	image/jpeg	etag:%221c42177-8bf2-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/dashboard/social.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/dashboard/social.jpg	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:38:06	22490/22490	---M-Z	200	added ('OK')	text/css	etag:%221cc14cc-57da-5eec41cd0cd00-gzip%22	http://admin.pixelstrap.com/xolo/assets/css/rating.css	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/css/rating.css	(from http://admin.pixelstrap.com/xolo/theme/dashboard-02.html)
10:38:18	699770/699770	---MCZ	200	added ('OK')	image/png	etag:%221c42127-aad7a-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/social-app/social-image.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/social-app/social-image.png	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:38:19	76680/76680	---MCZ	200	added ('OK')	image/png	etag:%221c42154-12b88-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/user/11.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/user/11.png	(from http://admin.pixelstrap.com/xolo/theme/dashboard-02.html)
10:38:19	20631/20631	---M-Z	200	added ('OK')	application/javascript	etag:%2221c1828-5097-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/rating/jquery.barrating.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/rating/jquery.barrating.js	(from http://admin.pixelstrap.com/xolo/theme/dashboard-02.html)
10:38:20	3210/3210	---M-Z	200	added ('OK')	application/javascript	etag:%2221c1833-c8a-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/rating/rating-script.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/rating/rating-script.js	(from http://admin.pixelstrap.com/xolo/theme/dashboard-02.html)
10:38:22	10240/10240	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0f01-2800-5a63b0bc08180-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/dashboard/dashboard_2.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/dashboard/dashboard_2.js	(from http://admin.pixelstrap.com/xolo/theme/dashboard-02.html)
10:38:22	4928/4928	---M-Z	200	added ('OK')	image/jpeg	etag:%221c42151-1340-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/user/8.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/user/8.jpg	(from http://admin.pixelstrap.com/xolo/theme/dashboard-03.html)
10:38:22	2721/2721	---M-Z	200	added ('OK')	image/jpeg	etag:%221c42149-aa1-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/user/12.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/user/12.jpg	(from http://admin.pixelstrap.com/xolo/theme/dashboard-03.html)
10:38:28	40800/40800	---M-Z	200	added ('OK')	image/jpeg	etag:%221c421bd-9f60-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/email/2.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/email/2.jpg	(from http://admin.pixelstrap.com/xolo/theme/dashboard-03.html)
10:38:29	43881/43881	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0f02-ab69-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/dashboard/dashboard_3.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/dashboard/dashboard_3.js	(from http://admin.pixelstrap.com/xolo/theme/dashboard-03.html)
10:38:30	6043/6043	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0f0a-179b-5a5e9ee358080-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/dashboard/dashboard_4.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/dashboard/dashboard_4.js	(from http://admin.pixelstrap.com/xolo/theme/dashboard-04.html)
10:38:31	58976/58976	---M-Z	200	added ('OK')	image/jpeg	etag:%221c421b5-e660-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/email/1.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/email/1.jpg	(from http://admin.pixelstrap.com/xolo/theme/dashboard-03.html)
10:38:32	7807/7807	---M-Z	200	added ('OK')	text/css	etag:%221cc14e6-1e7f-5eec41cb24880-gzip%22	http://admin.pixelstrap.com/xolo/assets/css/date-picker.css	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/css/date-picker.css	(from http://admin.pixelstrap.com/xolo/theme/general-widget.html)
10:38:33	5244/5244	---M-Z	200	added ('OK')	text/css	etag:%221cc14b3-147c-5eec41cd0cd00-gzip%22	http://admin.pixelstrap.com/xolo/assets/css/owlcarousel.css	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/css/owlcarousel.css	(from http://admin.pixelstrap.com/xolo/theme/general-widget.html)
10:38:33	28997/28997	---M-Z	200	added ('OK')	text/css	etag:%221cc14b7-7145-5eec41d1d1840-gzip%22	http://admin.pixelstrap.com/xolo/assets/css/whether-icon.css	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/css/whether-icon.css	(from http://admin.pixelstrap.com/xolo/theme/general-widget.html)
10:38:37	27326/27326	---M-Z	200	added ('OK')	image/jpeg	etag:%221c81496-6abe-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/avtar/3.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/avtar/3.jpg	(from http://admin.pixelstrap.com/xolo/theme/general-widget.html)
10:38:45	60437/60437	---M-Z	200	added ('OK')	image/png	etag:%221c4216e-ec15-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/dashboard/boy-2.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/dashboard/boy-2.png	(from http://admin.pixelstrap.com/xolo/theme/general-widget.html)
10:38:46	3420/3420	---M-Z	200	added ('OK')	image/png	etag:%221c42176-d5c-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/dashboard/chrome.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/dashboard/chrome.png	(from http://admin.pixelstrap.com/xolo/theme/general-widget.html)
10:38:47	3716/3716	---M-Z	200	added ('OK')	image/png	etag:%221c42173-e84-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/dashboard/firefox.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/dashboard/firefox.png	(from http://admin.pixelstrap.com/xolo/theme/general-widget.html)
10:38:47	869197/869197	---MCZ	200	added ('OK')	image/jpeg	etag:%221c42159-d434d-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/other-images/mobile-clock-wallpaper.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/other-images/mobile-clock-wallpaper.jpg	(from http://admin.pixelstrap.com/xolo/assets/css/style.css)
10:38:48	6120/6120	---M-Z	200	added ('OK')	image/png	etag:%221c42178-17e8-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/dashboard/safari.png	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/dashboard/safari.png	(from http://admin.pixelstrap.com/xolo/theme/general-widget.html)
10:38:51	31160/31160	---M-Z	200	added ('OK')	image/jpeg	etag:%221c42145-79b8-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/user/6.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/user/6.jpg	(from http://admin.pixelstrap.com/xolo/theme/general-widget.html)
10:38:52	32567/32567	---M-Z	200	added ('OK')	image/jpeg	etag:%221c42155-7f37-5a65a2b57e000-gzip%22	http://admin.pixelstrap.com/xolo/assets/images/user/7.jpg	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/images/user/7.jpg	(from http://admin.pixelstrap.com/xolo/theme/general-widget.html)
10:38:54	648/648	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0f6a-288-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/datepicker/date-picker/datepicker.en.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/datepicker/date-picker/datepicker.en.js	(from http://admin.pixelstrap.com/xolo/theme/general-widget.html)
10:38:54	79033/79033	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0f6d-134b9-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/datepicker/date-picker/datepicker.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/datepicker/date-picker/datepicker.js	(from http://admin.pixelstrap.com/xolo/theme/general-widget.html)
10:38:54	683/683	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0f63-2ab-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/datepicker/date-picker/datepicker.custom.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/datepicker/date-picker/datepicker.custom.js	(from http://admin.pixelstrap.com/xolo/theme/general-widget.html)
10:38:56	1555/1555	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0ea9-613-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/general-widget.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/general-widget.js	(from http://admin.pixelstrap.com/xolo/theme/general-widget.html)
10:38:56	899/899	---M-Z	200	added ('OK')	application/javascript	etag:%2221a0eaa-383-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/height-equal.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/height-equal.js	(from http://admin.pixelstrap.com/xolo/theme/general-widget.html)
10:38:57	93330/93330	---M-Z	200	added ('OK')	application/javascript	etag:%2221a101e-16c92-5a582dc113500-gzip%22	http://admin.pixelstrap.com/xolo/assets/js/owlcarousel/owl.carousel.js	D:/LUU%20C%202021/test%20chung%20khoan/admin.pixelstrap.com/xolo/assets/js/owlcarousel/owl.carousel.js	(from http://admin.pixelstrap.com/xolo/theme/general-widget.html)
